"hospital_no","hospital_time_no","start","end","mon","tue","wed","thu","fry","sat","sun","hol","status","rgst","updt","created_id","updated_id"
"20384","4",,,"0","0","0","0","0","0","0","0","1","2017-08-21 18:26:21","2019-01-07 10:44:49","epkdoc01","epkdoc01"
"20385","1","08:30","18:00","0","1","1","1","1","1","1","1","1","2017-08-16 19:03:41","2019-01-09 11:38:46","epkdoc01","epkdoc01"
"20385","2",,,"0","0","0","0","0","0","0","0","1","2017-08-16 19:03:41","2019-01-09 11:38:46","epkdoc01","epkdoc01"
"20385","3",,,"0","0","0","0","0","0","0","0","1","2017-08-16 19:03:41","2019-01-09 11:38:46","epkdoc01","epkdoc01"
"20385","4",,,"0","0","0","0","0","0","0","0","1","2017-08-16 19:03:41","2019-01-09 11:38:46","epkdoc01","epkdoc01"
"20387","1","08:00","11:30","1","1","1","1","1","1","0","0","1","2017-08-17 11:07:33","2019-01-13 18:41:13","epkdoc01","epkdoc01"
"20387","2","13:00","17:00","1","1","1","1","1","1","0","0","1","2017-08-17 11:07:33","2019-01-13 18:41:13","epkdoc01","epkdoc01"
"20387","3",,,"0","0","0","0","0","0","0","0","1","2017-08-17 11:07:33","2019-01-13 18:41:13","epkdoc01","epkdoc01"
"20387","4",,,"0","0","0","0","0","0","0","0","1","2017-08-17 11:07:33","2019-01-13 18:41:13","epkdoc01","epkdoc01"
"20389","1","08:30","11:00","1","1","1","1","1","1","0","0","1","2017-08-15 14:12:41","2018-12-03 12:47:31","epkdoc01","epkdoc01"
"20389","2",,,"0","0","0","0","0","0","0","0","1","2017-08-15 14:12:41","2018-12-03 12:47:31","epkdoc01","epkdoc01"
"20389","3",,,"0","0","0","0","0","0","0","0","1","2017-08-15 14:12:41","2018-12-03 12:47:31","epkdoc01","epkdoc01"
"20389","4",,,"0","0","0","0","0","0","0","0","1","2017-08-15 14:12:41","2018-12-03 12:47:31","epkdoc01","epkdoc01"
"20390","1","08:15","15:30","1","1","1","1","1","1","0","0","1","2017-08-17 13:53:11","2018-12-21 12:31:05","epkdoc01","epkdoc01"
"20390","2",,,"0","0","0","0","0","0","0","0","1","2017-08-17 13:53:12","2018-12-21 12:31:05","epkdoc01","epkdoc01"
"20390","3",,,"0","0","0","0","0","0","0","0","1","2017-08-17 13:53:12","2018-12-21 12:31:05","epkdoc01","epkdoc01"
"20390","4",,,"0","0","0","0","0","0","0","0","1","2017-08-17 13:53:12","2018-12-21 12:31:05","epkdoc01","epkdoc01"
"20391","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2017-08-16 15:01:15","2018-11-26 16:55:14","epkdoc01","epkdoc01"
"20391","2",,,"0","0","0","0","0","0","0","0","1","2017-08-16 15:01:15","2018-11-26 16:55:14","epkdoc01","epkdoc01"
"20391","3",,,"0","0","0","0","0","0","0","0","1","2017-08-16 15:01:15","2018-11-26 16:55:14","epkdoc01","epkdoc01"
"20391","4",,,"0","0","0","0","0","0","0","0","1","2017-08-16 15:01:16","2018-11-26 16:55:14","epkdoc01","epkdoc01"
"20392","1","08:30","17:00","1","1","1","1","1","1","0","0","1","2017-08-16 09:58:16","2018-06-27 14:39:40","epkdoc01","epkdoc01"
"20392","2",,,"0","0","0","0","0","0","0","0","1","2017-08-16 09:58:16","2018-06-27 14:39:40","epkdoc01","epkdoc01"
"20392","3",,,"0","0","0","0","0","0","0","0","1","2017-08-16 09:58:16","2018-06-27 14:39:41","epkdoc01","epkdoc01"
"20392","4",,,"0","0","0","0","0","0","0","0","1","2017-08-16 09:58:16","2018-06-27 14:39:41","epkdoc01","epkdoc01"
"20393","1","09:00","13:00","1","1","1","0","1","1","0","0","1","2017-08-15 21:13:45","2018-12-10 11:11:05","epkdoc01","epkdoc01"
"20393","2","15:00","18:00","1","1","1","0","1","0","0","0","1","2017-08-15 21:13:45","2018-12-10 11:11:05","epkdoc01","epkdoc01"
"20393","3",,,"0","0","0","0","0","0","0","0","1","2017-08-15 21:13:45","2018-12-10 11:11:05","epkdoc01","epkdoc01"
"20393","4",,,"0","0","0","0","0","0","0","0","1","2017-08-15 21:13:45","2018-12-10 11:11:05","epkdoc01","epkdoc01"
"20394","1","09:00","11:30","1","1","1","1","1","1","0","0","1","2017-08-16 19:17:39","2018-12-06 10:11:08","epkdoc01","epkdoc01"
"20394","2","11:30","18:00","1","1","0","1","1","0","0","0","1","2017-08-16 19:17:39","2018-12-06 10:11:08","epkdoc01","epkdoc01"
"20394","3",,,"0","0","0","0","0","0","0","0","1","2017-08-16 19:17:39","2018-12-06 10:11:08","epkdoc01","epkdoc01"
"20394","4",,,"0","0","0","0","0","0","0","0","1","2017-08-16 19:17:39","2018-12-06 10:11:08","epkdoc01","epkdoc01"
"20395","1","08:00","16:00","1","1","1","1","1","0","0","0","1","2017-08-18 15:46:20","2018-05-30 14:07:51","epkdoc01","epkdoc01"
"20395","2","08:00","12:00","0","0","0","0","0","1","0","0","1","2017-08-18 15:46:20","2018-05-30 14:07:51","epkdoc01","epkdoc01"
"20395","3",,,"0","0","0","0","0","0","0","0","1","2017-08-18 15:46:20","2018-05-30 14:07:51","epkdoc01","epkdoc01"
"20395","4",,,"0","0","0","0","0","0","0","0","1","2017-08-18 15:46:20","2018-05-30 14:07:51","epkdoc01","epkdoc01"
"20396","1","09:00","18:00","1","1","1","1","1","0","0","0","1","2017-08-07 18:09:12","2017-08-14 15:08:33","epkdoc01","epkdoc01"
"20396","2",,,"0","0","0","0","0","0","0","0","1","2017-08-07 18:09:13","2017-08-14 15:08:33","epkdoc01","epkdoc01"
"20396","3",,,"0","0","0","0","0","0","0","0","1","2017-08-07 18:09:13","2017-08-14 15:08:33","epkdoc01","epkdoc01"
"20396","4",,,"0","0","0","0","0","0","0","0","1","2017-08-07 18:09:13","2017-08-14 15:08:33","epkdoc01","epkdoc01"
"20397","1","09:00","13:00","1","1","1","1","1","0","0","0","1","2018-10-31 16:04:45","2019-01-31 10:44:06","epkdoc01","epkdoc01"
"20397","2",,,"0","0","0","0","0","0","0","0","1","2018-10-31 16:04:45","2019-01-31 10:44:06","epkdoc01","epkdoc01"
"20397","3",,,"0","0","0","0","0","0","0","0","1","2018-10-31 16:04:45","2019-01-31 10:44:06","epkdoc01","epkdoc01"
"20397","4",,,"0","0","0","0","0","0","0","0","1","2018-10-31 16:04:45","2019-01-31 10:44:06","epkdoc01","epkdoc01"
"20398","1","09:00","18:00","1","1","1","1","1","1","0","0","1","2017-08-16 13:47:54","2019-07-03 02:15:13","epkdoc01","eparkdock"
"20398","2",,,"0","0","0","0","0","0","0","0","1","2017-08-16 13:47:54","2019-07-03 02:15:13","epkdoc01","eparkdock"
"20398","3",,,"0","0","0","0","0","0","0","0","1","2017-08-16 13:47:54","2019-07-03 02:15:13","epkdoc01","eparkdock"
"20398","4",,,"0","0","0","0","0","0","0","0","1","2017-08-16 13:47:54","2019-07-03 02:15:13","epkdoc01","eparkdock"
"20399","1",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:16:05","2019-01-24 11:27:05","epkdoc01","epkdoc01"
"20399","2",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:16:05","2019-01-24 11:27:05","epkdoc01","epkdoc01"
"20399","3",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:16:05","2019-01-24 11:27:05","epkdoc01","epkdoc01"
"20399","4",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:16:05","2019-01-24 11:27:05","epkdoc01","epkdoc01"
"20417","1","10:00","12:30","0","1","1","1","1","0","0","0","1","2017-08-29 14:33:45","2019-01-13 18:38:57","epkdoc01","epkdoc01"
"20417","2","14:00","17:30","0","1","1","1","1","0","0","0","1","2017-08-29 14:33:45","2019-01-13 18:38:57","epkdoc01","epkdoc01"
"20417","3","10:00","12:30","0","0","0","0","0","1","0","0","1","2017-08-29 14:33:45","2019-01-13 18:38:57","epkdoc01","epkdoc01"
"20417","4",,,"0","0","0","0","0","0","0","0","1","2017-08-29 14:33:45","2019-01-13 18:38:57","epkdoc01","epkdoc01"
"20418","1","08:30","12:00","1","1","1","1","1","1","0","0","1","2017-08-30 12:50:31","2019-01-13 19:29:43","epkdoc01","epkdoc01"
"20418","2","13:00","15:00","1","1","1","1","1","0","0","0","1","2017-08-30 12:50:31","2019-01-13 19:29:43","epkdoc01","epkdoc01"
"20418","3","17:00","19:00","1","1","1","1","1","0","0","0","1","2017-08-30 12:50:31","2019-01-13 19:29:43","epkdoc01","epkdoc01"
"20418","4",,,"0","0","0","0","0","0","0","0","1","2017-08-30 12:50:31","2019-01-13 19:29:43","epkdoc01","epkdoc01"
"20419","1","08:30",,"1","1","1","1","1","0","0","0","1","2017-08-31 10:20:13","2018-05-15 13:42:35","epkdoc01","epkdoc01"
"20419","2","09:00",,"1","1","1","1","1","0","0","0","1","2017-08-31 10:20:13","2018-05-15 13:42:35","epkdoc01","epkdoc01"
"20419","3",,,"0","0","0","0","0","0","0","0","1","2017-08-31 10:20:13","2018-05-15 13:42:35","epkdoc01","epkdoc01"
"20419","4",,,"0","0","0","0","0","1","0","0","1","2017-08-31 10:20:13","2018-05-15 13:42:35","epkdoc01","epkdoc01"
"20420","1","08:00","16:30","1","1","1","1","1","0","0","0","1","2017-09-01 15:16:57","2019-05-06 13:41:24","epkdoc01","eparkdock"
"20420","2",,,"0","0","0","0","0","0","0","0","1","2017-09-01 15:16:57","2019-05-06 13:41:24","epkdoc01","eparkdock"
"20420","3",,,"0","0","0","0","0","0","0","0","1","2017-09-01 15:16:57","2019-05-06 13:41:24","epkdoc01","eparkdock"
"20420","4",,,"0","0","0","0","0","0","0","0","1","2017-09-01 15:16:57","2019-05-06 13:41:24","epkdoc01","eparkdock"
"20421","1","09:00","12:30","1","1","1","1","1","1","0","0","1","2017-10-24 17:55:58","2019-01-22 11:32:37","epkdoc01","epkdoc01"
"20421","2","13:30","17:00","1","1","1","1","1","1","0","0","1","2017-10-24 17:55:58","2019-01-22 11:32:37","epkdoc01","epkdoc01"
"20421","3",,,"0","0","0","0","0","0","0","0","1","2017-10-24 17:55:58","2019-01-22 11:32:37","epkdoc01","epkdoc01"
"20421","4",,,"0","0","0","0","0","0","0","0","1","2017-10-24 17:55:58","2019-01-22 11:32:37","epkdoc01","epkdoc01"
"20422","1","08:30","17:30","1","1","1","1","1","0","0","0","1","2017-09-08 15:18:55","2019-01-29 16:58:30","epkdoc01","epkdoc01"
"20422","2",,,"0","0","0","0","0","0","0","0","1","2017-09-08 15:18:55","2019-01-29 16:58:30","epkdoc01","epkdoc01"
"20422","3",,,"0","0","0","0","0","0","0","0","1","2017-09-08 15:18:55","2019-01-29 16:58:30","epkdoc01","epkdoc01"
"20422","4",,,"0","0","0","0","0","0","0","0","1","2017-09-08 15:18:55","2019-01-29 16:58:30","epkdoc01","epkdoc01"
"20423","1","09:00","12:00","1","1","1","1","1","0","0","0","1","2017-10-05 13:42:23","2019-01-13 19:40:28","epkdoc01","epkdoc01"
"20423","2","14:00","16:00","1","1","1","1","1","0","0","0","1","2017-10-05 13:42:23","2019-01-13 19:40:28","epkdoc01","epkdoc01"
"20423","3","17:00","18:30","1","1","1","1","1","0","0","0","1","2017-10-05 13:42:23","2019-01-13 19:40:28","epkdoc01","epkdoc01"
"20423","4",,,"0","0","0","0","0","0","0","0","1","2017-10-05 13:42:23","2019-01-13 19:40:28","epkdoc01","epkdoc01"
"20424","1","09:00","12:00","1","1","1","0","1","1","0","0","1","2017-09-08 12:44:35","2019-01-31 15:09:44","epkdoc01","epkdoc01"
"20424","2","14:00","17:30","1","1","1","0","1","1","0","0","1","2017-09-08 12:44:36","2019-01-31 15:09:44","epkdoc01","epkdoc01"
"20424","3",,,"0","0","0","0","0","0","0","0","1","2017-09-08 12:44:36","2019-01-31 15:09:44","epkdoc01","epkdoc01"
"20424","4",,,"0","0","0","0","0","0","0","0","1","2017-09-08 12:44:36","2019-01-31 15:09:44","epkdoc01","epkdoc01"
"20425","1","08:00","11:15","1","1","1","1","1","1","0","0","1","2017-09-10 10:24:11","2019-01-17 17:10:01","epkdoc01","epkdoc01"
"20425","2","13:00","14:45","1","1","1","1","1","1","0","0","1","2017-09-10 10:24:11","2019-01-17 17:10:01","epkdoc01","epkdoc01"
"20425","3",,,"0","0","0","0","0","0","0","0","1","2017-09-10 10:24:11","2019-01-17 17:10:01","epkdoc01","epkdoc01"
"20425","4",,,"0","0","0","0","0","0","0","0","1","2017-09-10 10:24:11","2019-01-17 17:10:01","epkdoc01","epkdoc01"
"20426","1",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:19:47","2017-09-18 16:20:31","epkdoc01","epkdoc01"
"20426","2",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:19:47","2017-09-18 16:20:31","epkdoc01","epkdoc01"
"20426","3",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:19:47","2017-09-18 16:20:31","epkdoc01","epkdoc01"
"20426","4",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:19:47","2017-09-18 16:20:31","epkdoc01","epkdoc01"
"20427","1",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:12:14","2019-01-24 11:06:09","epkdoc01","epkdoc01"
"20427","2",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:12:14","2019-01-24 11:06:09","epkdoc01","epkdoc01"
"20427","3",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:12:14","2019-01-24 11:06:09","epkdoc01","epkdoc01"
"20427","4",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:12:14","2019-01-24 11:06:09","epkdoc01","epkdoc01"
"20428","1",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:26:34","2018-02-22 10:42:26","epkdoc01","epkdoc01"
"20428","2",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:26:34","2018-02-22 10:42:26","epkdoc01","epkdoc01"
"20428","3",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:26:34","2018-02-22 10:42:26","epkdoc01","epkdoc01"
"20428","4",,,"0","0","0","0","0","0","0","0","1","2017-09-15 09:26:34","2018-02-22 10:42:26","epkdoc01","epkdoc01"
"20429","1",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:13:08","2019-01-31 17:12:12","epkdoc01","epkdoc01"
"20429","2",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:13:08","2019-01-31 17:12:12","epkdoc01","epkdoc01"
"20429","3",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:13:08","2019-01-31 17:12:12","epkdoc01","epkdoc01"
"20429","4",,,"0","0","0","0","0","0","0","0","1","2017-09-18 16:13:08","2019-01-31 17:12:12","epkdoc01","epkdoc01"
"20430","1",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:01:33","2018-11-01 18:02:44","epkdoc01","epkdoc01"
"20430","2",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:01:33","2018-11-01 18:02:44","epkdoc01","epkdoc01"
"20430","3",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:01:33","2018-11-01 18:02:44","epkdoc01","epkdoc01"
"20430","4",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:01:33","2018-11-01 18:02:44","epkdoc01","epkdoc01"
"20431","1",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:06:20","2019-01-10 19:12:06","epkdoc01","epkdoc01"
"20431","2",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:06:20","2019-01-10 19:12:06","epkdoc01","epkdoc01"
"20431","3",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:06:20","2019-01-10 19:12:06","epkdoc01","epkdoc01"
"20431","4",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:06:20","2019-01-10 19:12:06","epkdoc01","epkdoc01"
"20432","1",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:07:02","2017-11-13 18:33:04","epkdoc01","epkdoc01"
"20432","2",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:07:02","2017-11-13 18:33:04","epkdoc01","epkdoc01"
"20432","3",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:07:02","2017-11-13 18:33:05","epkdoc01","epkdoc01"
"20432","4",,,"0","0","0","0","0","0","0","0","1","2017-09-18 18:07:02","2017-11-13 18:33:05","epkdoc01","epkdoc01"
"20433","1",,,"0","0","0","0","0","0","0","0","1","2017-09-19 14:11:20","2017-11-13 18:32:49","epkdoc01","epkdoc01"
"20433","2",,,"0","0","0","0","0","0","0","0","1","2017-09-19 14:11:20","2017-11-13 18:32:49","epkdoc01","epkdoc01"
"20433","3",,,"0","0","0","0","0","0","0","0","1","2017-09-19 14:11:20","2017-11-13 18:32:49","epkdoc01","epkdoc01"
"20433","4",,,"0","0","0","0","0","0","0","0","1","2017-09-19 14:11:20","2017-11-13 18:32:49","epkdoc01","epkdoc01"
"20434","1",,,"0","0","0","0","0","0","0","0","1","2017-09-19 16:26:47","2017-11-13 18:32:42","epkdoc01","epkdoc01"
"20434","2",,,"0","0","0","0","0","0","0","0","1","2017-09-19 16:26:47","2017-11-13 18:32:42","epkdoc01","epkdoc01"
"20434","3",,,"0","0","0","0","0","0","0","0","1","2017-09-19 16:26:47","2017-11-13 18:32:42","epkdoc01","epkdoc01"
"20434","4",,,"0","0","0","0","0","0","0","0","1","2017-09-19 16:26:47","2017-11-13 18:32:42","epkdoc01","epkdoc01"
"20435","1","08:30","12:00","1","1","1","1","1","1","0","0","1","2017-09-21 17:26:50","2019-01-13 18:48:53","epkdoc01","epkdoc01"
"20435","2","16:00","18:00","1","1","1","1","1","0","0","0","1","2017-09-21 17:26:50","2019-01-13 18:48:53","epkdoc01","epkdoc01"
"20435","3",,,"0","0","0","0","0","0","0","0","1","2017-09-21 17:26:50","2019-01-13 18:48:53","epkdoc01","epkdoc01"
"20435","4",,,"0","0","0","0","0","0","0","0","1","2017-09-21 17:26:50","2019-01-13 18:48:53","epkdoc01","epkdoc01"
"20436","1","08:30","17:00","1","1","1","1","1","1","0","0","1","2017-09-27 10:19:28","2018-12-17 18:01:40","epkdoc01","epkdoc01"
"20436","2",,,"0","0","0","0","0","0","0","0","1","2017-09-27 10:19:30","2018-12-17 18:01:40","epkdoc01","epkdoc01"
"20436","3",,,"0","0","0","0","0","0","0","0","1","2017-09-27 10:19:30","2018-12-17 18:01:40","epkdoc01","epkdoc01"
"20436","4",,,"0","0","0","0","0","0","0","0","1","2017-09-27 10:19:30","2018-12-17 18:01:40","epkdoc01","epkdoc01"
"20437","1","10:00","12:50","1","1","1","1","1","1","0","0","1","2017-09-27 10:38:24","2018-05-16 15:47:29","epkdoc01","epkdoc01"
"20437","2","15:30","18:50","1","1","1","0","1","0","0","0","1","2017-09-27 10:38:24","2018-05-16 15:47:30","epkdoc01","epkdoc01"
"20437","3",,,"0","0","0","0","0","0","0","0","1","2017-09-27 10:38:24","2018-05-16 15:47:30","epkdoc01","epkdoc01"
"20437","4",,,"0","0","0","0","0","0","0","0","1","2017-09-27 10:38:24","2018-05-16 15:47:30","epkdoc01","epkdoc01"
"20438","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2017-09-27 16:10:33","2018-08-15 23:46:33","epkdoc01","epkdoc01"
"20438","2","13:00","15:00","1","1","1","1","1","0","0","0","1","2017-09-27 16:10:33","2018-08-15 23:46:33","epkdoc01","epkdoc01"
"20438","3",,,"0","0","0","0","0","0","0","0","1","2017-09-27 16:10:33","2018-08-15 23:46:33","epkdoc01","epkdoc01"
"20438","4",,,"0","0","0","0","0","0","0","0","1","2017-09-27 16:10:33","2018-08-15 23:46:33","epkdoc01","epkdoc01"
"20439","1","09:00","11:30","1","1","1","1","1","1","0","0","1","2017-10-03 10:31:25","2019-01-17 17:53:24","epkdoc01","epkdoc01"
"20439","2","13:15","16:30","1","1","1","1","1","0","0","0","1","2017-10-03 10:31:25","2019-01-17 17:53:24","epkdoc01","epkdoc01"
"20439","3",,,"0","0","0","0","0","0","0","0","1","2017-10-03 10:31:25","2019-01-17 17:53:24","epkdoc01","epkdoc01"
"20439","4",,,"0","0","0","0","0","0","0","0","1","2017-10-03 10:31:25","2019-01-17 17:53:25","epkdoc01","epkdoc01"
"20440","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2017-10-03 14:36:53","2019-01-22 11:20:33","epkdoc01","epkdoc01"
"20440","2",,,"0","0","0","0","0","0","0","0","1","2017-10-03 14:36:53","2019-01-22 11:20:33","epkdoc01","epkdoc01"
"20440","3",,,"0","0","0","0","0","0","0","0","1","2017-10-03 14:36:53","2019-01-22 11:20:33","epkdoc01","epkdoc01"
"20440","4",,,"0","0","0","0","0","0","0","0","1","2017-10-03 14:36:53","2019-01-22 11:20:33","epkdoc01","epkdoc01"
"20441","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2017-10-10 11:07:11","2018-06-07 18:23:32","epkdoc01","epkdoc01"
"20441","2","13:00","17:00","1","1","1","1","1","1","0","0","1","2017-10-10 11:07:11","2018-06-07 18:23:32","epkdoc01","epkdoc01"
"20441","3",,,"0","0","0","0","0","0","0","0","1","2017-10-10 11:07:11","2018-06-07 18:23:32","epkdoc01","epkdoc01"
"20441","4",,,"0","0","0","0","0","0","0","0","1","2017-10-10 11:07:11","2018-06-07 18:23:32","epkdoc01","epkdoc01"
"20442","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2017-10-11 10:25:25","2017-12-26 11:55:35","epkdoc01","epkdoc01"
"20442","2","14:00","18:00","1","1","1","1","1","1","0","0","1","2017-10-11 10:25:25","2017-12-26 11:55:35","epkdoc01","epkdoc01"
"20442","3","09:00","12:00","0","0","0","0","0","0","1","0","1","2017-10-11 10:25:25","2017-12-26 11:55:35","epkdoc01","epkdoc01"
"20442","4",,,"0","0","0","0","0","0","0","0","1","2017-10-11 10:25:25","2017-12-26 11:55:35","epkdoc01","epkdoc01"
"20443","1","08:30","13:00","1","1","1","1","1","1","0","0","1","2017-10-11 16:11:04","2018-07-23 08:39:25","epkdoc01","epkdoc01"
"20443","2","14:00","18:00","1","1","1","1","1","1","0","0","1","2017-10-11 16:11:04","2018-07-23 08:39:25","epkdoc01","epkdoc01"
"20443","3",,,"0","0","0","0","0","0","0","0","1","2017-10-11 16:11:04","2018-07-23 08:39:25","epkdoc01","epkdoc01"
"20443","4",,,"0","0","0","0","0","0","0","0","1","2017-10-11 16:11:04","2018-07-23 08:39:25","epkdoc01","epkdoc01"
"20444","1","09:00","17:00","1","1","1","1","1","1","0","0","1","2017-10-16 16:15:51","2019-01-30 11:12:15","epkdoc01","epkdoc01"
"20444","2",,,"0","0","0","0","0","0","0","0","1","2017-10-16 16:15:51","2019-01-30 11:12:15","epkdoc01","epkdoc01"
"20444","3",,,"0","0","0","0","0","0","0","0","1","2017-10-16 16:15:52","2019-01-30 11:12:15","epkdoc01","epkdoc01"
"20444","4",,,"0","0","0","0","0","0","0","0","1","2017-10-16 16:15:52","2019-01-30 11:12:15","epkdoc01","epkdoc01"
"20445","1","08:30","11:30","1","1","1","1","1","1","0","0","1","2017-10-20 09:36:35","2018-05-11 15:58:42","epkdoc01","epkdoc01"
"20445","2","13:00","15:30","1","1","1","1","1","0","0","0","1","2017-10-20 09:36:35","2018-05-11 15:58:42","epkdoc01","epkdoc01"
"20445","3",,,"0","0","0","0","0","0","0","0","1","2017-10-20 09:36:35","2018-05-11 15:58:42","epkdoc01","epkdoc01"
"20445","4",,,"0","0","0","0","0","0","0","0","1","2017-10-20 09:36:35","2018-05-11 15:58:42","epkdoc01","epkdoc01"
"20446","1","08:30","12:30","1","1","1","1","1","1","0","0","1","2017-10-23 12:06:49","2019-01-18 10:11:32","epkdoc01","epkdoc01"
"20446","2","13:30","15:30","1","1","1","1","1","0","0","0","1","2017-10-23 12:06:49","2019-01-18 10:11:32","epkdoc01","epkdoc01"
