"hospital_no","course_no","option_group_cd","rgst","updt","created_id","updated_id"
"20211","21869","6","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","7","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","8","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","9","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","10","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","11","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","12","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","13","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","14","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","15","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","16","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","23","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","24","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","25","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20211","21869","26","2019-04-25 09:45:50","2019-04-25 09:45:50","A2636","A2636"
"20213","20904","15","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","16","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","17","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","18","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","19","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","20","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","21","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","22","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","23","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","24","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","25","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","26","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","27","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20904","28","2019-09-19 16:37:45","2019-09-19 16:37:45","A3218","A3218"
"20213","20906","16","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","17","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","18","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","19","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","20","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","21","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","22","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","23","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","24","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","25","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","26","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","27","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20906","28","2019-12-03 17:57:18","2019-12-03 17:57:18","A3271","A3271"
"20213","20907","16","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","17","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","18","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","19","2019-12-03 17:57:41","2019-12-03 17:57:41","A3271","A3271"
"20213","20907","20","2019-12-03 17:57:41","2019-12-03 17:57:41","A3271","A3271"
"20213","20907","21","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","22","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","23","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","24","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","25","2019-12-03 17:57:40","2019-12-03 17:57:40","A3271","A3271"
"20213","20907","26","2019-12-03 17:57:41","2019-12-03 17:57:41","A3271","A3271"
"20213","20907","27","2019-12-03 17:57:41","2019-12-03 17:57:41","A3271","A3271"
"20213","20907","28","2019-12-03 17:57:41","2019-12-03 17:57:41","A3271","A3271"
"20214","20934","1","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","2","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","3","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","4","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","5","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","6","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","7","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","8","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","9","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","10","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","11","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","12","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","13","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","14","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","15","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","16","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","17","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","18","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","19","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20934","20","2018-09-18 15:55:34","2018-09-18 15:55:34","A1589","A1589"
"20214","20935","1","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","2","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","3","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","4","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","5","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","6","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","7","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","8","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","9","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","10","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","11","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","12","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","13","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","14","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","15","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","16","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","17","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","18","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","19","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20935","20","2018-09-18 15:57:34","2018-09-18 15:57:34","A1589","A1589"
"20214","20936","1","2018-02-08 15:10:22","2018-02-08 15:10:22","A2064","A2064"
"20214","20936","2","2018-02-08 15:10:45","2018-02-08 15:10:45","A2064","A2064"
"20214","20936","3","2018-02-08 15:11:03","2018-02-08 15:11:03","A2064","A2064"
"20214","20936","4","2018-02-08 15:11:25","2018-02-08 15:11:25","A2064","A2064"
"20214","20936","5","2018-02-08 15:11:41","2018-02-08 15:11:41","A2064","A2064"
"20214","20936","6","2018-02-08 15:11:58","2018-02-08 15:11:58","A2064","A2064"
"20214","20936","7","2018-02-08 15:12:40","2018-02-08 15:12:40","A2064","A2064"
"20214","20936","8","2018-02-08 15:13:03","2018-02-08 15:13:03","A2064","A2064"
"20214","20936","9","2018-02-08 15:13:22","2018-02-08 15:13:22","A2064","A2064"
"20214","20936","10","2018-02-08 15:13:40","2018-02-08 15:13:40","A2064","A2064"
"20214","20936","11","2018-02-08 15:13:58","2018-02-08 15:13:58","A2064","A2064"
"20214","20936","12","2018-02-08 15:14:25","2018-02-08 15:14:25","A2064","A2064"
"20214","20936","13","2018-02-08 15:14:45","2018-02-08 15:14:45","A2064","A2064"
"20214","20936","14","2018-02-08 15:15:06","2018-02-08 15:15:06","A2064","A2064"
"20214","20936","15","2018-02-08 15:15:29","2018-02-08 15:15:29","A2064","A2064"
"20214","20936","16","2018-02-08 15:16:07","2018-02-08 15:16:07","A2064","A2064"
"20214","20936","17","2018-02-08 15:16:26","2018-02-08 15:16:26","A2064","A2064"
"20214","20936","18","2018-02-08 15:16:49","2018-02-08 15:16:49","A2064","A2064"
"20214","20936","19","2018-02-08 15:17:03","2018-02-08 15:17:03","A2064","A2064"
"20214","20936","20","2018-02-08 15:17:26","2018-02-08 15:17:26","A2064","A2064"
"20218","20989","1","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","2","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","3","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","4","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","5","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","6","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","7","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","8","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20989","10","2019-08-27 11:56:07","2019-08-27 11:56:07","A3221","A3221"
"20218","20990","1","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","2","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","3","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","4","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","5","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","6","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","7","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","8","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","9","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20990","10","2019-08-27 11:54:44","2019-08-27 11:54:44","A3221","A3221"
"20218","20992","1","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","2","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","3","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","4","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","5","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","6","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","7","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","8","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","9","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20218","20992","10","2019-08-27 11:55:20","2019-08-27 11:55:20","A3221","A3221"
"20222","20905","1","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","2","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","3","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","4","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","5","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","6","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","7","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","8","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","9","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","10","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","11","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","12","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","13","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","14","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","15","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","16","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","17","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","18","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20905","19","2020-01-10 19:25:58","2020-01-10 19:25:58","A3211","A3211"
"20222","20906","1","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","2","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","3","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","4","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","5","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","6","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","7","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","8","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","9","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","10","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","11","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","12","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","13","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","14","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","15","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","16","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","17","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","18","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20222","20906","19","2020-01-10 19:25:59","2020-01-10 19:25:59","A3211","A3211"
"20223","20920","1","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","2","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","3","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","4","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","5","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","6","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","7","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","8","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","9","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","10","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","11","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","12","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","13","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","14","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","15","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","16","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","17","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","18","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20920","19","2019-11-26 16:35:53","2019-11-26 16:35:53","A3271","A3271"
"20223","20921","1","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","2","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","3","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","4","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","5","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","6","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","7","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","8","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","9","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","10","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","11","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","12","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","13","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","14","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","15","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","16","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","17","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","18","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20223","20921","19","2019-11-26 16:36:15","2019-11-26 16:36:15","A3271","A3271"
"20224","20930","1","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","2","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","5","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","6","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","7","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","8","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20224","20930","9","2019-08-27 10:19:19","2019-08-27 10:19:19","A3221","A3221"
"20227","20978","1","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","2","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","3","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","4","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","5","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","6","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","7","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","8","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","9","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","10","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","11","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","12","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","13","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","14","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
"20227","20978","15","2019-09-24 11:10:12","2019-09-24 11:10:12","A3221","A3221"
