"hospital_no","course_no","flg_qa_no","flg_qa","flg_qa_title","flg_qa_answer01","flg_qa_answer02","flg_qa_answer03","flg_qa_answer04","flg_qa_answer05","flg_qa_answer06","flg_qa_answer07","flg_qa_answer08","flg_qa_answer09","flg_qa_answer10","rgst","updt","created_id","updated_id"
"20039","20942","2","1",,,,,,,,,,,,"2018-05-10 15:26:44","2018-05-10 15:26:44","A2636","A2636"
"20039","20942","3","1",,,,,,,,,,,,"2018-05-10 15:26:44","2018-05-10 15:26:44","A2636","A2636"
"20039","20942","4","1",,,,,,,,,,,,"2018-05-10 15:26:44","2018-05-10 15:26:44","A2636","A2636"
"20039","20942","5","1",,,,,,,,,,,,"2018-05-10 15:26:44","2018-05-10 15:26:44","A2636","A2636"
"20039","20943","1","1",,,,,,,,,,,,"2017-09-14 11:24:01","2017-09-14 11:24:01","A2064","A2064"
"20039","20943","2","1",,,,,,,,,,,,"2017-09-14 11:24:01","2017-09-14 11:24:01","A2064","A2064"
"20039","20943","3","1",,,,,,,,,,,,"2017-09-14 11:24:01","2017-09-14 11:24:01","A2064","A2064"
"20039","20943","4","1",,,,,,,,,,,,"2017-09-14 11:24:01","2017-09-14 11:24:01","A2064","A2064"
"20039","20943","5","1",,,,,,,,,,,,"2017-09-14 11:24:01","2017-09-14 11:24:01","A2064","A2064"
"20039","20944","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:40:37","2018-08-10 16:40:37","A1589","A1589"
"20039","20944","2","1",,,,,,,,,,,,"2018-08-10 16:40:37","2018-08-10 16:40:37","A1589","A1589"
"20039","20944","3","1",,,,,,,,,,,,"2018-08-10 16:40:37","2018-08-10 16:40:37","A1589","A1589"
"20039","20944","4","1",,,,,,,,,,,,"2018-08-10 16:40:37","2018-08-10 16:40:37","A1589","A1589"
"20039","20944","5","1",,,,,,,,,,,,"2018-08-10 16:40:37","2018-08-10 16:40:37","A1589","A1589"
"20039","20945","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:41:32","2018-08-10 16:41:32","A1589","A1589"
"20039","20945","2","1",,,,,,,,,,,,"2018-08-10 16:41:32","2018-08-10 16:41:32","A1589","A1589"
"20039","20945","3","1",,,,,,,,,,,,"2018-08-10 16:41:32","2018-08-10 16:41:32","A1589","A1589"
"20039","20945","4","1",,,,,,,,,,,,"2018-08-10 16:41:32","2018-08-10 16:41:32","A1589","A1589"
"20039","20945","5","1",,,,,,,,,,,,"2018-08-10 16:41:32","2018-08-10 16:41:32","A1589","A1589"
"20039","20946","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:20:59","2018-08-10 16:20:59","A1589","A1589"
"20039","20946","2","1",,,,,,,,,,,,"2018-08-10 16:20:59","2018-08-10 16:20:59","A1589","A1589"
"20039","20946","3","1",,,,,,,,,,,,"2018-08-10 16:20:59","2018-08-10 16:20:59","A1589","A1589"
"20039","20946","4","1",,,,,,,,,,,,"2018-08-10 16:20:59","2018-08-10 16:20:59","A1589","A1589"
"20039","20946","5","1",,,,,,,,,,,,"2018-08-10 16:20:59","2018-08-10 16:20:59","A1589","A1589"
"20039","20947","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:42:38","2018-08-10 16:42:38","A1589","A1589"
"20039","20947","2","1",,,,,,,,,,,,"2018-08-10 16:42:38","2018-08-10 16:42:38","A1589","A1589"
"20039","20947","3","1",,,,,,,,,,,,"2018-08-10 16:42:38","2018-08-10 16:42:38","A1589","A1589"
"20039","20947","4","1",,,,,,,,,,,,"2018-08-10 16:42:38","2018-08-10 16:42:38","A1589","A1589"
"20039","20947","5","1",,,,,,,,,,,,"2018-08-10 16:42:38","2018-08-10 16:42:38","A1589","A1589"
"20039","20948","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-05-10 15:35:09","2018-05-10 15:35:09","A2636","A2636"
"20039","20948","2","1",,,,,,,,,,,,"2018-05-10 15:35:09","2018-05-10 15:35:09","A2636","A2636"
"20039","20948","3","1",,,,,,,,,,,,"2018-05-10 15:35:09","2018-05-10 15:35:09","A2636","A2636"
"20039","20948","4","1",,,,,,,,,,,,"2018-05-10 15:35:09","2018-05-10 15:35:09","A2636","A2636"
"20039","20948","5","1",,,,,,,,,,,,"2018-05-10 15:35:09","2018-05-10 15:35:09","A2636","A2636"
"20039","20949","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:44:31","2018-08-10 16:44:31","A1589","A1589"
"20039","20949","2","1",,,,,,,,,,,,"2018-08-10 16:44:31","2018-08-10 16:44:31","A1589","A1589"
"20039","20949","3","1",,,,,,,,,,,,"2018-08-10 16:44:31","2018-08-10 16:44:31","A1589","A1589"
"20039","20949","4","1",,,,,,,,,,,,"2018-08-10 16:44:31","2018-08-10 16:44:31","A1589","A1589"
"20039","20949","5","1",,,,,,,,,,,,"2018-08-10 16:44:31","2018-08-10 16:44:31","A1589","A1589"
"20039","20950","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:49:34","2018-08-10 16:49:34","A1589","A1589"
"20039","20950","2","1",,,,,,,,,,,,"2018-08-10 16:49:34","2018-08-10 16:49:34","A1589","A1589"
"20039","20950","3","1",,,,,,,,,,,,"2018-08-10 16:49:34","2018-08-10 16:49:34","A1589","A1589"
"20039","20950","4","1",,,,,,,,,,,,"2018-08-10 16:49:34","2018-08-10 16:49:34","A1589","A1589"
"20039","20950","5","1",,,,,,,,,,,,"2018-08-10 16:49:34","2018-08-10 16:49:34","A1589","A1589"
"20039","20951","1","1",,,,,,,,,,,,"2018-03-07 16:01:13","2018-03-07 16:01:13","A2636","A2636"
"20039","20951","2","1",,,,,,,,,,,,"2018-03-07 16:01:13","2018-03-07 16:01:13","A2636","A2636"
"20039","20951","3","1",,,,,,,,,,,,"2018-03-07 16:01:13","2018-03-07 16:01:13","A2636","A2636"
"20039","20951","4","1",,,,,,,,,,,,"2018-03-07 16:01:13","2018-03-07 16:01:13","A2636","A2636"
"20039","20951","5","1",,,,,,,,,,,,"2018-03-07 16:01:13","2018-03-07 16:01:13","A2636","A2636"
"20039","20952","1","0","下記に該当する方はチェックをお願い致します。","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,"2018-08-10 16:21:37","2018-08-10 16:21:37","A1589","A1589"
"20039","20952","2","1",,,,,,,,,,,,"2018-08-10 16:21:37","2018-08-10 16:21:37","A1589","A1589"
"20039","20952","3","1",,,,,,,,,,,,"2018-08-10 16:21:37","2018-08-10 16:21:37","A1589","A1589"
"20039","20952","4","1",,,,,,,,,,,,"2018-08-10 16:21:37","2018-08-10 16:21:37","A1589","A1589"
"20039","20952","5","1",,,,,,,,,,,,"2018-08-10 16:21:37","2018-08-10 16:21:37","A1589","A1589"
"20039","20953","1","1",,,,,,,,,,,,"2018-04-17 12:21:57","2018-04-17 12:21:57","A2636","A2636"
"20039","20953","2","1",,,,,,,,,,,,"2018-04-17 12:21:57","2018-04-17 12:21:57","A2636","A2636"
"20039","20953","3","1",,,,,,,,,,,,"2018-04-17 12:21:57","2018-04-17 12:21:57","A2636","A2636"
"20039","20953","4","1",,,,,,,,,,,,"2018-04-17 12:21:57","2018-04-17 12:21:57","A2636","A2636"
"20039","20953","5","1",,,,,,,,,,,,"2018-04-17 12:21:57","2018-04-17 12:21:57","A2636","A2636"
"20039","20954","1","0","当院を受診するのが初めて","糖尿病の既往歴がある",,,,,,,,,,"2018-08-07 15:55:29","2018-08-07 15:55:29","A2636","A2636"
"20039","20954","2","1",,,,,,,,,,,,"2018-08-07 15:55:29","2018-08-07 15:55:29","A2636","A2636"
"20039","20954","3","1",,,,,,,,,,,,"2018-08-07 15:55:29","2018-08-07 15:55:29","A2636","A2636"
"20039","20954","4","1",,,,,,,,,,,,"2018-08-07 15:55:29","2018-08-07 15:55:29","A2636","A2636"
"20039","20954","5","1",,,,,,,,,,,,"2018-08-07 15:55:29","2018-08-07 15:55:29","A2636","A2636"
"20040","20179","1","1",,,,,,,,,,,,"2018-11-05 12:07:46","2018-11-05 12:07:46","A2636","A2636"
"20040","20179","2","1",,,,,,,,,,,,"2018-11-05 12:07:46","2018-11-05 12:07:46","A2636","A2636"
"20040","20179","3","1",,,,,,,,,,,,"2018-11-05 12:07:46","2018-11-05 12:07:46","A2636","A2636"
"20040","20179","4","1",,,,,,,,,,,,"2018-11-05 12:07:46","2018-11-05 12:07:46","A2636","A2636"
"20040","20179","5","1",,,,,,,,,,,,"2018-11-05 12:07:46","2018-11-05 12:07:46","A2636","A2636"
"20040","20180","1","1",,,,,,,,,,,,"2018-11-05 11:57:58","2018-11-05 11:57:58","A2636","A2636"
"20040","20180","2","1",,,,,,,,,,,,"2018-11-05 11:57:58","2018-11-05 11:57:58","A2636","A2636"
"20040","20180","3","1",,,,,,,,,,,,"2018-11-05 11:57:58","2018-11-05 11:57:58","A2636","A2636"
"20040","20180","4","1",,,,,,,,,,,,"2018-11-05 11:57:58","2018-11-05 11:57:58","A2636","A2636"
"20040","20180","5","1",,,,,,,,,,,,"2018-11-05 11:57:58","2018-11-05 11:57:58","A2636","A2636"
"20040","20181","1","1",,,,,,,,,,,,"2018-11-05 12:08:46","2018-11-05 12:08:46","A2636","A2636"
"20040","20181","2","1",,,,,,,,,,,,"2018-11-05 12:08:46","2018-11-05 12:08:46","A2636","A2636"
"20040","20181","3","1",,,,,,,,,,,,"2018-11-05 12:08:46","2018-11-05 12:08:46","A2636","A2636"
"20040","20181","4","1",,,,,,,,,,,,"2018-11-05 12:08:46","2018-11-05 12:08:46","A2636","A2636"
"20040","20181","5","1",,,,,,,,,,,,"2018-11-05 12:08:46","2018-11-05 12:08:46","A2636","A2636"
"20040","20182","1","1",,,,,,,,,,,,"2018-11-05 12:22:00","2018-11-05 12:22:00","A2636","A2636"
"20040","20182","2","1",,,,,,,,,,,,"2018-11-05 12:22:00","2018-11-05 12:22:00","A2636","A2636"
"20040","20182","3","1",,,,,,,,,,,,"2018-11-05 12:22:00","2018-11-05 12:22:00","A2636","A2636"
"20040","20182","4","1",,,,,,,,,,,,"2018-11-05 12:22:00","2018-11-05 12:22:00","A2636","A2636"
"20040","20182","5","1",,,,,,,,,,,,"2018-11-05 12:22:00","2018-11-05 12:22:00","A2636","A2636"
"20040","20183","1","1",,,,,,,,,,,,"2018-08-22 11:30:33","2018-08-22 11:30:33","A2636","A2636"
"20040","20183","2","1",,,,,,,,,,,,"2018-08-22 11:30:33","2018-08-22 11:30:33","A2636","A2636"
"20040","20183","3","1",,,,,,,,,,,,"2018-08-22 11:30:33","2018-08-22 11:30:33","A2636","A2636"
"20040","20183","4","1",,,,,,,,,,,,"2018-08-22 11:30:33","2018-08-22 11:30:33","A2636","A2636"
"20040","20183","5","1",,,,,,,,,,,,"2018-08-22 11:30:33","2018-08-22 11:30:33","A2636","A2636"
"20040","20184","1","1",,,,,,,,,,,,"2018-08-22 11:31:47","2018-08-22 11:31:47","A2636","A2636"
"20040","20184","2","1",,,,,,,,,,,,"2018-08-22 11:31:47","2018-08-22 11:31:47","A2636","A2636"
"20040","20184","3","1",,,,,,,,,,,,"2018-08-22 11:31:47","2018-08-22 11:31:47","A2636","A2636"
"20040","20184","4","1",,,,,,,,,,,,"2018-08-22 11:31:47","2018-08-22 11:31:47","A2636","A2636"
"20040","20184","5","1",,,,,,,,,,,,"2018-08-22 11:31:47","2018-08-22 11:31:47","A2636","A2636"
"20040","20185","1","1",,,,,,,,,,,,"2018-08-22 11:54:43","2018-08-22 11:54:43","A2636","A2636"
"20040","20185","2","1",,,,,,,,,,,,"2018-08-22 11:54:43","2018-08-22 11:54:43","A2636","A2636"
"20040","20185","3","1",,,,,,,,,,,,"2018-08-22 11:54:43","2018-08-22 11:54:43","A2636","A2636"
"20040","20185","4","1",,,,,,,,,,,,"2018-08-22 11:54:43","2018-08-22 11:54:43","A2636","A2636"
"20040","20185","5","1",,,,,,,,,,,,"2018-08-22 11:54:43","2018-08-22 11:54:43","A2636","A2636"
"20040","20186","1","1",,,,,,,,,,,,"2017-11-17 12:09:13","2017-11-17 12:09:13","A2064","A2064"
"20040","20186","2","1",,,,,,,,,,,,"2017-11-17 12:09:13","2017-11-17 12:09:13","A2064","A2064"
"20040","20186","3","1",,,,,,,,,,,,"2017-11-17 12:09:13","2017-11-17 12:09:13","A2064","A2064"
"20040","20186","4","1",,,,,,,,,,,,"2017-11-17 12:09:13","2017-11-17 12:09:13","A2064","A2064"
"20040","20186","5","1",,,,,,,,,,,,"2017-11-17 12:09:13","2017-11-17 12:09:13","A2064","A2064"
"20040","20187","1","1",,,,,,,,,,,,"2018-08-22 11:16:33","2018-08-22 11:16:33","A2636","A2636"
"20040","20187","2","1",,,,,,,,,,,,"2018-08-22 11:16:33","2018-08-22 11:16:33","A2636","A2636"
"20040","20187","3","1",,,,,,,,,,,,"2018-08-22 11:16:33","2018-08-22 11:16:33","A2636","A2636"
"20040","20187","4","1",,,,,,,,,,,,"2018-08-22 11:16:33","2018-08-22 11:16:33","A2636","A2636"
"20040","20187","5","1",,,,,,,,,,,,"2018-08-22 11:16:33","2018-08-22 11:16:33","A2636","A2636"
"20040","20188","1","1",,,,,,,,,,,,"2018-08-22 11:20:34","2018-08-22 11:20:34","A2636","A2636"
"20040","20188","2","1",,,,,,,,,,,,"2018-08-22 11:20:34","2018-08-22 11:20:34","A2636","A2636"
"20040","20188","3","1",,,,,,,,,,,,"2018-08-22 11:20:34","2018-08-22 11:20:34","A2636","A2636"
"20040","20188","4","1",,,,,,,,,,,,"2018-08-22 11:20:34","2018-08-22 11:20:34","A2636","A2636"
"20040","20188","5","1",,,,,,,,,,,,"2018-08-22 11:20:34","2018-08-22 11:20:34","A2636","A2636"
"20040","20189","1","1",,,,,,,,,,,,"2018-08-22 11:29:01","2018-08-22 11:29:01","A2636","A2636"
"20040","20189","2","1",,,,,,,,,,,,"2018-08-22 11:29:01","2018-08-22 11:29:01","A2636","A2636"
"20040","20189","3","1",,,,,,,,,,,,"2018-08-22 11:29:02","2018-08-22 11:29:02","A2636","A2636"
"20040","20189","4","1",,,,,,,,,,,,"2018-08-22 11:29:02","2018-08-22 11:29:02","A2636","A2636"
"20040","20189","5","1",,,,,,,,,,,,"2018-08-22 11:29:02","2018-08-22 11:29:02","A2636","A2636"
"20040","20190","1","1",,,,,,,,,,,,"2018-08-22 11:28:33","2018-08-22 11:28:33","A2636","A2636"
"20040","20190","2","1",,,,,,,,,,,,"2018-08-22 11:28:33","2018-08-22 11:28:33","A2636","A2636"
"20040","20190","3","1",,,,,,,,,,,,"2018-08-22 11:28:33","2018-08-22 11:28:33","A2636","A2636"
"20040","20190","4","1",,,,,,,,,,,,"2018-08-22 11:28:33","2018-08-22 11:28:33","A2636","A2636"
"20040","20190","5","1",,,,,,,,,,,,"2018-08-22 11:28:33","2018-08-22 11:28:33","A2636","A2636"
"20040","20191","1","1",,,,,,,,,,,,"2018-08-22 11:54:45","2018-08-22 11:54:45","A2636","A2636"
"20040","20191","2","1",,,,,,,,,,,,"2018-08-22 11:54:45","2018-08-22 11:54:45","A2636","A2636"
"20040","20191","3","1",,,,,,,,,,,,"2018-08-22 11:54:45","2018-08-22 11:54:45","A2636","A2636"
"20040","20191","4","1",,,,,,,,,,,,"2018-08-22 11:54:45","2018-08-22 11:54:45","A2636","A2636"
"20040","20191","5","1",,,,,,,,,,,,"2018-08-22 11:54:45","2018-08-22 11:54:45","A2636","A2636"
"20040","20192","1","1",,,,,,,,,,,,"2018-08-22 11:54:40","2018-08-22 11:54:40","A2636","A2636"
"20040","20192","2","1",,,,,,,,,,,,"2018-08-22 11:54:40","2018-08-22 11:54:40","A2636","A2636"
"20040","20192","3","1",,,,,,,,,,,,"2018-08-22 11:54:40","2018-08-22 11:54:40","A2636","A2636"
"20040","20192","4","1",,,,,,,,,,,,"2018-08-22 11:54:40","2018-08-22 11:54:40","A2636","A2636"
"20040","20192","5","1",,,,,,,,,,,,"2018-08-22 11:54:40","2018-08-22 11:54:40","A2636","A2636"
"20040","20193","1","1",,,,,,,,,,,,"2018-08-22 11:32:58","2018-08-22 11:32:58","A2636","A2636"
"20040","20193","2","1",,,,,,,,,,,,"2018-08-22 11:32:58","2018-08-22 11:32:58","A2636","A2636"
"20040","20193","3","1",,,,,,,,,,,,"2018-08-22 11:32:58","2018-08-22 11:32:58","A2636","A2636"
"20040","20193","4","1",,,,,,,,,,,,"2018-08-22 11:32:58","2018-08-22 11:32:58","A2636","A2636"
"20040","20193","5","1",,,,,,,,,,,,"2018-08-22 11:32:58","2018-08-22 11:32:58","A2636","A2636"
"20040","20194","1","1",,,,,,,,,,,,"2018-08-22 11:56:50","2018-08-22 11:56:50","A2636","A2636"
"20040","20194","2","1",,,,,,,,,,,,"2018-08-22 11:56:50","2018-08-22 11:56:50","A2636","A2636"
"20040","20194","3","1",,,,,,,,,,,,"2018-08-22 11:56:50","2018-08-22 11:56:50","A2636","A2636"
"20040","20194","4","1",,,,,,,,,,,,"2018-08-22 11:56:50","2018-08-22 11:56:50","A2636","A2636"
"20040","20194","5","1",,,,,,,,,,,,"2018-08-22 11:56:50","2018-08-22 11:56:50","A2636","A2636"
"20040","20195","1","1",,,,,,,,,,,,"2018-08-22 11:56:52","2018-08-22 11:56:52","A2636","A2636"
"20040","20195","2","1",,,,,,,,,,,,"2018-08-22 11:56:52","2018-08-22 11:56:52","A2636","A2636"
"20040","20195","3","1",,,,,,,,,,,,"2018-08-22 11:56:52","2018-08-22 11:56:52","A2636","A2636"
"20040","20195","4","1",,,,,,,,,,,,"2018-08-22 11:56:52","2018-08-22 11:56:52","A2636","A2636"
"20040","20195","5","1",,,,,,,,,,,,"2018-08-22 11:56:52","2018-08-22 11:56:52","A2636","A2636"
"20040","20196","1","1",,,,,,,,,,,,"2018-08-22 11:56:55","2018-08-22 11:56:55","A2636","A2636"
"20040","20196","2","1",,,,,,,,,,,,"2018-08-22 11:56:55","2018-08-22 11:56:55","A2636","A2636"
"20040","20196","3","1",,,,,,,,,,,,"2018-08-22 11:56:55","2018-08-22 11:56:55","A2636","A2636"
"20040","20196","4","1",,,,,,,,,,,,"2018-08-22 11:56:55","2018-08-22 11:56:55","A2636","A2636"
"20040","20196","5","1",,,,,,,,,,,,"2018-08-22 11:56:55","2018-08-22 11:56:55","A2636","A2636"
"20041","20186","1","1",,,,,,,,,,,,"2018-09-25 09:28:38","2018-09-25 09:28:38","B37739","B37739"
"20041","20186","2","1",,,,,,,,,,,,"2018-09-25 09:28:38","2018-09-25 09:28:38","B37739","B37739"
"20041","20186","3","1",,,,,,,,,,,,"2018-09-25 09:28:38","2018-09-25 09:28:38","B37739","B37739"
"20041","20186","4","1",,,,,,,,,,,,"2018-09-25 09:28:38","2018-09-25 09:28:38","B37739","B37739"
"20041","20186","5","1",,,,,,,,,,,,"2018-09-25 09:28:38","2018-09-25 09:28:38","B37739","B37739"
"20041","20668","1","1",,,,,,,,,,,,"2018-09-25 09:28:57","2018-09-25 09:28:57","B37739","B37739"
"20041","20668","2","1",,,,,,,,,,,,"2018-09-25 09:28:57","2018-09-25 09:28:57","B37739","B37739"
"20041","20668","3","1",,,,,,,,,,,,"2018-09-25 09:28:57","2018-09-25 09:28:57","B37739","B37739"
"20041","20668","4","1",,,,,,,,,,,,"2018-09-25 09:28:57","2018-09-25 09:28:57","B37739","B37739"
"20041","20668","5","1",,,,,,,,,,,,"2018-09-25 09:28:57","2018-09-25 09:28:57","B37739","B37739"
"20041","20669","1","1",,,,,,,,,,,,"2018-09-25 09:27:58","2018-09-25 09:27:58","B37739","B37739"
"20041","20669","2","1",,,,,,,,,,,,"2018-09-25 09:27:58","2018-09-25 09:27:58","B37739","B37739"
"20041","20669","3","1",,,,,,,,,,,,"2018-09-25 09:27:58","2018-09-25 09:27:58","B37739","B37739"
"20041","20669","4","1",,,,,,,,,,,,"2018-09-25 09:27:58","2018-09-25 09:27:58","B37739","B37739"
"20041","20669","5","1",,,,,,,,,,,,"2018-09-25 09:27:58","2018-09-25 09:27:58","B37739","B37739"
"20041","20670","1","1",,,,,,,,,,,,"2018-09-25 09:29:34","2018-09-25 09:29:34","B37739","B37739"
"20041","20670","2","1",,,,,,,,,,,,"2018-09-25 09:29:34","2018-09-25 09:29:34","B37739","B37739"
"20041","20670","3","1",,,,,,,,,,,,"2018-09-25 09:29:34","2018-09-25 09:29:34","B37739","B37739"
"20041","20670","4","1",,,,,,,,,,,,"2018-09-25 09:29:34","2018-09-25 09:29:34","B37739","B37739"
"20041","20670","5","1",,,,,,,,,,,,"2018-09-25 09:29:34","2018-09-25 09:29:34","B37739","B37739"
"20041","20671","1","1",,,,,,,,,,,,"2018-06-04 17:28:28","2018-06-04 17:28:28","A2636","A2636"
"20041","20671","2","1",,,,,,,,,,,,"2018-06-04 17:28:28","2018-06-04 17:28:28","A2636","A2636"
"20041","20671","3","1",,,,,,,,,,,,"2018-06-04 17:28:28","2018-06-04 17:28:28","A2636","A2636"
"20041","20671","4","1",,,,,,,,,,,,"2018-06-04 17:28:28","2018-06-04 17:28:28","A2636","A2636"
"20041","20671","5","1",,,,,,,,,,,,"2018-06-04 17:28:28","2018-06-04 17:28:28","A2636","A2636"
"20041","20672","1","0","自覚症状はありますか","はい　（乳腺外科へお越し下さい）","いいえ",,,,,,,,,"2018-09-06 13:00:50","2018-09-06 13:00:50","A2064","A2064"
"20041","20672","2","0","検査結果受取方法","来院","郵送",,,,,,,,,"2018-09-06 13:00:50","2018-09-06 13:00:50","A2064","A2064"
"20041","20672","3","0","検査開始希望時間","午前","午後",,,,,,,,,"2018-09-06 13:00:50","2018-09-06 13:00:50","A2064","A2064"
"20041","20672","4","1",,,,,,,,,,,,"2018-09-06 13:00:50","2018-09-06 13:00:50","A2064","A2064"
"20041","20672","5","1",,,,,,,,,,,,"2018-09-06 13:00:50","2018-09-06 13:00:50","A2064","A2064"
"20041","21898","1","1",,,,,,,,,,,,"2018-09-25 09:43:55","2018-09-25 09:43:55","B37739","B37739"
"20041","21898","2","1",,,,,,,,,,,,"2018-09-25 09:43:55","2018-09-25 09:43:55","B37739","B37739"
"20041","21898","3","1",,,,,,,,,,,,"2018-09-25 09:43:55","2018-09-25 09:43:55","B37739","B37739"
"20041","21898","4","1",,,,,,,,,,,,"2018-09-25 09:43:55","2018-09-25 09:43:55","B37739","B37739"
"20041","21898","5","1",,,,,,,,,,,,"2018-09-25 09:43:55","2018-09-25 09:43:55","B37739","B37739"
"20041","21899","1","0","胃部検査【下記より1つお選びください】","経口内視鏡検査（胃カメラ）","経鼻内視鏡検査（胃カメラ）",,,,,,,,,"2018-09-25 09:44:35","2018-09-25 09:44:35","B37739","B37739"
"20041","21899","2","1",,,,,,,,,,,,"2018-09-25 09:44:35","2018-09-25 09:44:35","B37739","B37739"
"20041","21899","3","1",,,,,,,,,,,,"2018-09-25 09:44:35","2018-09-25 09:44:35","B37739","B37739"
"20041","21899","4","1",,,,,,,,,,,,"2018-09-25 09:44:35","2018-09-25 09:44:35","B37739","B37739"
"20041","21899","5","1",,,,,,,,,,,,"2018-09-25 09:44:35","2018-09-25 09:44:35","B37739","B37739"
"20041","21900","1","1",,,,,,,,,,,,"2018-09-25 09:46:35","2018-09-25 09:46:35","B37739","B37739"
"20041","21900","2","1",,,,,,,,,,,,"2018-09-25 09:46:35","2018-09-25 09:46:35","B37739","B37739"
"20041","21900","3","1",,,,,,,,,,,,"2018-09-25 09:46:35","2018-09-25 09:46:35","B37739","B37739"
"20041","21900","4","1",,,,,,,,,,,,"2018-09-25 09:46:35","2018-09-25 09:46:35","B37739","B37739"
"20041","21900","5","1",,,,,,,,,,,,"2018-09-25 09:46:35","2018-09-25 09:46:35","B37739","B37739"
"20041","21901","1","1",,,,,,,,,,,,"2017-10-10 17:23:39","2017-10-10 17:23:39","A2064","A2064"
"20041","21901","2","1",,,,,,,,,,,,"2017-10-10 17:23:39","2017-10-10 17:23:39","A2064","A2064"
"20041","21901","3","1",,,,,,,,,,,,"2017-10-10 17:23:39","2017-10-10 17:23:39","A2064","A2064"
"20041","21901","4","1",,,,,,,,,,,,"2017-10-10 17:23:39","2017-10-10 17:23:39","A2064","A2064"
"20041","21901","5","1",,,,,,,,,,,,"2017-10-10 17:23:39","2017-10-10 17:23:39","A2064","A2064"
"20041","21902","1","1",,,,,,,,,,,,"2018-09-25 12:43:36","2018-09-25 12:43:36","B37739","B37739"
"20041","21902","2","1",,,,,,,,,,,,"2018-09-25 12:43:36","2018-09-25 12:43:36","B37739","B37739"
"20041","21902","3","1",,,,,,,,,,,,"2018-09-25 12:43:36","2018-09-25 12:43:36","B37739","B37739"
"20041","21902","4","1",,,,,,,,,,,,"2018-09-25 12:43:36","2018-09-25 12:43:36","B37739","B37739"
"20041","21902","5","1",,,,,,,,,,,,"2018-09-25 12:43:36","2018-09-25 12:43:36","B37739","B37739"
"20041","21903","1","1",,,,,,,,,,,,"2018-09-25 12:44:50","2018-09-25 12:44:50","B37739","B37739"
"20041","21903","2","1",,,,,,,,,,,,"2018-09-25 12:44:50","2018-09-25 12:44:50","B37739","B37739"
"20041","21903","3","1",,,,,,,,,,,,"2018-09-25 12:44:50","2018-09-25 12:44:50","B37739","B37739"
