"hospital_no","option_group_cd","option_cd","option_name","confirm","price","tax_class","order","status","rgst","updt","created_id","updated_id"
"20231","6","5","ＰＳＡ","前立腺がん　男性、40歳以上に推奨","2700","0","5","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20231","6","6","ＣＡ１２５","卵巣がん　女性","2700","0","6","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20231","6","7","腫瘍マーカー　４種セット","ＡＦＰ＋ＣＡ１９-９＋ＣＥＡ＋ＰＳＡ（男性）or ＣＡ１２５（女性）","7020","0","7","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20231","6","8","ＳＣＣ抗原","食道がん、その他の扁平上皮がん（子宮・肺）","2700","0","8","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20231","6","9","ＣＹＦＲＡ（シフラ）","肺がん","2700","0","9","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20231","6","10","腫瘍マーカー　６種セット","ＡＦＰ＋ＣＡ１９-９＋ＣＥＡ＋ＳＣＣ＋ＣＹＦＲＡ＋ＰＳＡ（男性）or ＣＡ１２５（女性）","10800","0","10","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20233","1","1","経口内視鏡検査（胃カメラ）",,"14800","0","1","1","2017-09-07 15:33:44","2017-09-07 15:33:44","A2064","A2064"
"20233","2","1","頭部MRI",,"20520","0","1","1","2017-09-07 15:34:59","2017-09-08 17:47:11","A2064","A2062"
"20233","2","2","骨盤腔MRI",,"20520","0","3","1","2017-09-07 15:35:18","2017-09-08 17:47:46","A2064","A2062"
"20233","2","3","腰部MRI",,"20520","0","2","1","2017-09-07 15:35:35","2017-09-08 17:47:36","A2064","A2062"
"20233","2","4","骨盤腔・腰部MRI（同時）",,"30780","0","4","1","2017-09-08 17:54:45","2017-09-08 17:54:45","A2062","A2062"
"20233","3","1","頭部CT",,"15880","0","1","1","2017-09-07 15:36:32","2017-09-08 17:48:15","A2064","A2062"
"20233","3","2","胸部CT",,"15880","0","2","1","2017-09-07 15:36:50","2017-09-08 17:48:25","A2064","A2062"
"20233","3","3","腹部CT",,"15880","0","3","1","2017-09-07 15:37:08","2017-09-08 17:48:38","A2064","A2062"
"20233","3","4","胸部・腹部CT（同時）",,"23820","0","4","1","2017-09-08 17:55:15","2017-09-08 17:55:15","A2062","A2062"
"20233","4","1","乳房触診",,"0","0","1","1","2017-09-07 15:37:46","2017-09-07 15:37:46","A2064","A2064"
"20233","5","1","前立腺検査PSA",,"1520","0","1","1","2017-09-07 15:38:20","2017-09-08 17:49:05","A2064","A2062"
"20233","6","1","直腸診",,"0","0","1","1","2017-09-07 15:38:51","2017-09-07 15:38:51","A2064","A2064"
"20233","6","2","骨密度検査",,"1520","0","2","1","2017-09-07 15:39:08","2017-09-08 17:49:30","A2064","A2062"
"20233","6","3","HIV抗体検査",,"3000","0","3","1","2017-09-07 15:39:31","2017-09-08 17:49:46","A2064","A2062"
"20233","6","4","尿素呼気試験",,"5800","0","4","1","2017-09-07 15:39:47","2017-09-08 17:50:02","A2064","A2062"
"20234","1","1","SRAD(ブイエスラド)","早期アルツハイマー型認知症診断支援システムと言われているもので、通常のMRI検査時に一緒にお撮りすることができます。","2000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20234","2","1","MR画像のCD-R","MRI・MRAの画像のCD-Rをお作りいたします。","2160","0","2","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20239","1","1","ＰＳＡ","血液検査（PSA）検査で早期癌の発見が可能です。","3000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20239","2","1","骨塩定量","骨塩定量の超音波検査によって骨粗鬆症の程度を検査します。","800","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20239","3","1","ＣＥＡ、ＡＦＰ、ＣＡ１９－９","癌等の異常をスクリーニングするための血液による検査です。","6300","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20239","4","1","体脂肪測定","ＣＴで皮下脂肪と内臓脂肪、腹囲を測定します。","2000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20239","5","1","頚部ＭＲＡ","頚部の血管の狭搾（狭くなっている所）を発見します。","12600","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20241","1","1","子宮頸癌細胞診","子宮頚癌の精度を上げるための自己採取法による子宮頸癌細胞診","2000","0","1","1","2017-09-05 20:31:43","2017-09-05 20:31:43","A2062","A2062"
"20241","2","1","脳検診","採血、心電図と認知症検査を行います。","10800","0","1","1","2018-11-09 17:14:41","2018-11-09 17:28:01","A2636","A2636"
"20242","1","1","注腸（大腸Ｘ線検査）","大腸癌を早期に発見するための検査です｡","17000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","2","1","大腸内視鏡検査","早期大腸癌の発見や炎症やポリープを診断する検査です。","18000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","3","1","心臓超音波検査","心臓の動きや、カラードプラによる血液の流れ（逆流）を検査致します。","10000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","4","1","頭部ＭＲＩ・ＭＲＡ検査","ＭＲＩ検査では、ＣＴスキャンで描出できない小梗塞や、無症状小梗塞、脳腫瘍の有無を検査し、ＭＲＡ検査では、脳血管だけを描出し、動脈硬化、動脈瘤の有無を検査します。","25000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","5","1","TSH,FT3,FT4","甲状腺機能異常","5800","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","5","2","超音波検査","甲状腺腫瘍","3500","0","2","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","6","1","乳腺Ｘ線検査","乳腺腫瘍","3000","1","1","1","2017-08-08 18:00:00","2017-10-23 10:50:18","system","A2062"
"20242","6","2","子宮頚部細胞診","子宮癌","3000","1","2","1","2017-08-08 18:00:00","2017-10-23 10:49:01","system","A2062"
"20242","6","3","乳腺超音波検査","乳腺腫瘍","3500","1","3","1","2017-08-08 18:00:00","2017-10-23 10:48:47","system","A2062"
"20242","7","1","胸部ヘリカルＣＴ","小さな病変","16000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","7","2","喀痰細胞診","肺ガン","3500","0","2","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20242","8","1","ＰＳＡ（前立腺腫瘍マーカ）検査",,"2000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20244","1","1","アクロレイン、IL-6、CRP",,"7560","0","1","1","2017-08-04 14:30:00","2017-10-04 13:59:39","system","A2064"
"20244","2","1","胸腹部CT",,"18360","0","1","1","2017-08-04 14:30:00","2017-10-04 14:11:31","system","A2064"
"20244","3","1","内臓脂肪CT",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-04 14:11:48","system","A2064"
"20244","4","1","下部内視鏡",,"21600","0","1","1","2017-08-04 14:30:00","2017-10-04 14:14:05","system","A2064"
"20244","5","1","HCV抗体",,"1404","0","1","1","2017-08-04 14:30:00","2017-10-04 14:14:31","system","A2064"
"20244","6","1","心臓超音波検査、BNP",,"11880","0","1","1","2017-08-04 14:30:00","2017-10-04 14:15:01","system","A2064"
"20244","7","1","頸部超音波検査、ABI/PWV",,"7776","0","1","1","2017-08-04 14:30:00","2017-10-04 14:30:54","system","A2064"
"20244","8","1","前立腺超音波検査、腫瘍マーカー5種、CEA、CA19-9、PSA、α-FP、シラ",,"8316","0","1","1","2017-08-04 14:30:00","2017-10-04 14:31:27","system","A2064"
"20244","9","1","腫瘍マーカー6種　CEA、CA19-9、α-FP、シラフ、CA15-3、CA12",,"9936","0","1","1","2017-08-04 14:30:00","2017-10-04 14:34:57","system","A2064"
"20244","10","1","マンモグラフィー",,"6480","0","1","1","2017-08-04 14:30:00","2017-10-04 14:32:31","system","A2064"
"20244","10","2","乳がん超音波検査",,"4320","0","2","1","2017-08-04 14:30:00","2017-10-04 14:32:52","system","A2064"
"20244","11","1","子宮頸部細胞診",,"4320","0","1","1","2017-08-04 14:30:00","2017-10-04 14:33:08","system","A2064"
"20244","11","2","子宮頸部・体部細胞診",,"10800","0","2","1","2017-08-04 14:30:00","2017-10-04 14:33:33","system","A2064"
"20244","12","1","採血のみ",,"5400","0","1","1","2017-08-04 14:30:00","2017-10-04 14:34:01","system","A2064"
"20244","12","2","採血＋エコー検査",,"9936","0","2","1","2017-08-04 14:30:00","2017-10-04 14:34:26","system","A2064"
"20244","13","1","ABC検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-04 14:35:22","system","A2064"
"20244","14","1","マルチアレルゲン検査（イネ科）","ハルガヤ・ギョウギバシ・カモガヤオオアワガエリ・アシ","2160","0","1","1","2017-08-04 14:30:00","2017-10-04 13:55:35","system","A2064"
"20244","14","2","シングルアレルゲン検査（スギ）",,"2160","0","6","1","2017-08-04 14:30:00","2017-10-04 13:55:35","system","A2064"
"20244","14","3","同時多項目アレルゲン特異的lgE測定法","「View アレルギー36」
花粉アレルゲン
食物アレルゲン
環境アレルゲン
その他アレルゲン","15120","0","10","1","2017-08-04 14:30:00","2017-10-04 13:57:33","system","A2064"
"20244","14","4","マルチアレルゲン検査（雑草）","ブタクサ・ヨモギ・フランス菊・タンポポ（属）・アキノニリンソウ","2160","0","2","1","2017-10-04 13:48:15","2017-10-04 13:55:35","A2064","A2064"
"20244","14","5","マルチアレルゲン検査（食物）","卵白・牛乳・小麦・ピーナッツ・大豆","2160","0","3","1","2017-10-04 13:48:59","2017-10-04 13:55:35","A2064","A2064"
"20244","14","6","マルチアレルゲン検査（穀物）","小麦・トウモロコシ・米・ゴマ・ソバ","2160","0","4","1","2017-10-04 13:50:54","2017-10-04 13:55:35","A2064","A2064"
"20244","14","7","マルチアレルゲン検査（動物上皮）","ネコのフケ・イヌのフケ・モルモットの上皮・ラット・マウス","2160","0","5","1","2017-10-04 13:51:31","2017-10-04 13:55:35","A2064","A2064"
"20244","14","8","シングルアレルゲン検査（ヒノキヤケヒョウヒダニ）",,"2160","0","7","1","2017-10-04 13:54:14","2017-10-04 13:55:35","A2064","A2064"
"20244","14","9","シングルアレルゲン検査（ハウスダスト）",,"2160","0","8","1","2017-10-04 13:54:45","2017-10-04 13:55:35","A2064","A2064"
"20244","14","10","シングルアレルゲン検査（ガ）",,"2160","0","9","1","2017-10-04 13:55:12","2017-10-04 13:55:35","A2064","A2064"
"20245","1","1","脳ドック","頭部MRI・MRA検査、頸部超音波検査、血圧脈波測定","39000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:32:43","system","A2062"
"20245","2","1","循環器ドック","心臓超音波検査、心負荷試験","18000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:32:22","system","A2062"
"20245","3","1","肺癌","胸部ヘリカルCT検査、喀痰細胞診、腫瘍マーカーCEA","15000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:44:56","system","A2062"
"20245","4","1","胃カメラ又は胃部レントゲン、腫瘍マーカーCEA、CA 19-9",,"15000","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","5","1","大腸ファイバー検査、腫瘍マーカーCEA",,"21000","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","6","1","マンモグラフィ（2方向撮影）又は乳腺超音波検査、乳房視触診、腫瘍マーカーCA15",,"7500","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","7","1","子宮頸部細胞診、腫瘍マーカーCA125・SCC",,"8500","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","8","1","前立腺がん","腫瘍マーカーPSA","2000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:35:58","system","A2062"
"20245","8","2","消化器系","腫瘍マーカーCEA・CA19-9・AFP","5000","1","2","1","2017-10-13 10:35:21","2017-10-13 10:35:21","A2062","A2062"
"20245","9","1","腫瘍マーカーCEA・CA19-9・AFP",,"5000","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","10","1","婦人科検診","マンモグラフィ（2方向撮影）又は乳腺超音波検査、子宮頸部細胞診","10000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:28:55","system","A2062"
"20245","10","2","乳がん","マンモグラフィ（2方向撮影）又は 乳腺超音波検査、腫瘍マーカーCA15-3","7500","1","2","1","2017-10-13 10:29:30","2017-10-13 10:29:30","A2062","A2062"
"20245","10","3","子宮がん","子宮頸部細胞診、腫瘍マーカーCA125・SCC","8500","1","3","X","2017-10-13 10:30:07","2018-06-18 13:10:08","A2062","A2064"
"20245","11","1","運動負荷試験、血圧脈波測定、ファットスキャン、骨密度測定、運動指導、栄養指導",,"18000","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20245","12","1","検査結果ドクターコンサルティング",,"3000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:39:49","system","A2062"
"20245","13","1","各種個別指導（栄養・心理・禁煙）",,"3000","1","1","1","2017-08-04 14:30:00","2017-10-13 10:40:06","system","A2062"
"20245","14","1","子宮がん","子宮頸部細胞診、腫瘍マーカーCA125・SCC","8500","1","1","1","2017-10-13 10:43:23","2017-10-13 10:43:23","A2062","A2062"
"20245","14","2","子宮がん","子宮頸部細胞診、腫瘍マーカーCA125・SCC","8500","1","2","X","2018-06-18 13:10:08","2018-06-18 13:10:28","A2064",
"20249","1","1","頭部MRI・MRA、 頸部MRA","頭部MRIは脳全体の断層画像を撮影し、脳の状態を調べます。頭部MRAでは脳の血管の状態を調べます。","19000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","2","1","胸部CT","肺の断面写真を撮影し、肺全体の病変を調べます。","15000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","3","1","腹部CT+内臓脂肪","主に肝臓・胆嚢・膵臓・腎臓・脾臓などの異常を調べます。腹","15000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","4","1","腹部エコー","腹部に超音波をあて、肝臓・胆嚢・膵臓・腎臓・脾臓・大血管の状態を調べます。","5500","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","5","1","頸動脈エコー","頸部に超音波をあて、動脈硬化の早期発見や進行具合を確認できます。","5000","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","6","1","甲状腺エコー","甲状腺に超音波をあて、大きさや形、内部の腫瘍の有無を調べます。","3500","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
"20249","7","1","乳腺エコー","乳房に超音波を当て、乳腺や乳管の状態や小さな腫瘤・しこりの有無を調べます。","3500","0","1","1","2017-08-08 18:00:00","2017-08-08 18:00:00","system","system"
